ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0x2596 ,CHENRES05DEL02 ,26,4.6,13.058616,80.264151,13.078616,80.284151,15-03-2022,10:40:54,10:52:52,conditions Sunny,Low ,0,Meal ,motorcycle ,1,NaN ,Metropolitian ,11
0x91a ,SURRES17DEL03 ,15,1,21.149569,72.772697,21.209569,72.832697,21-03-2022,,22:12:30,conditions NaN,NaN ,3,Buffet ,bicycle ,1,No ,Metropolitian ,20
0x1317 ,CHENRES09DEL02 ,32,4.6,13.044694,80.26147,13.174694,80.39147,25-03-2022,20:05:06,20:11:52,conditions Fog,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,42
0x2910 ,JAPRES16DEL03 ,36,3.6,26.849596,75.800512,26.939596,75.890512,12-03-2022,17:46:50,17:57:32,conditions Windy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,34
0x8e3f ,SURRES05DEL02 ,30,4.7,21.175104,72.804342,21.195104,72.824342,28-03-2022,12:00:40,12:05:42,conditions Sandstorms,High ,2,Drinks ,scooter ,0,No ,Metropolitian ,31
0x2161 ,COIMBRES01DEL02 ,31,4.7,11.016298,76.972076,11.036298,76.992076,24-03-2022,10:12:31,10:22:19,conditions Cloudy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,16
0xc530 ,AURGRES12DEL03 ,34,4.9,19.879631,75.323403,19.969631,75.413403,18-02-2022,22:39:47,22:51:01,conditions Sunny,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,25
0x76fc ,CHENRES17DEL01 ,20,4.6,13.045479,80.23311,13.155479,80.34311,20-03-2022,22:57:11,23:01:03,conditions Sandstorms,Low ,2,Drinks ,scooter ,NaN ,No ,Metropolitian ,12
0xbcef ,INDORES08DEL03 ,38,4.3,22.725748,75.898497,22.815748,75.988497,16-03-2022,21:50:54,21:51:01,conditions Cloudy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,35
0x6d7 ,COIMBRES010DEL03 ,27,4.9,11.003008,76.97544,11.063009,77.03544,01-04-2022,21:30:13,21:37:23,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,18
0xc5f5 ,KNPRES09DEL03 ,25,4.9,26.473698,80.352677,26.533698,80.412677,15-02-2022,18:21:50,18:30:49,conditions Cloudy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,29
0x8555 ,MUMRES05DEL01 ,29,5,18.927584,72.832585,18.937584,72.842585,03-03-2022,12:02:40,12:09:34,conditions Windy,High ,2,Meal ,motorcycle ,1,No ,Metropolitian ,19
0x8625 ,JAPRES05DEL03 ,34,4.5,26.905287,75.794592,27.045287,75.934592,08-03-2022,22:43:42,22:48:52,conditions Windy,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,17
0x8a2c ,HYDRES13DEL03 ,28,4,17.431477,78.40035,17.521477,78.49035,08-03-2022,21:25:51,21:34:16,conditions Fog,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,34
0x9bca ,CHENRES16DEL02 ,29,4.8,13.049645,80.242268,13.179645,80.372268,27-03-2022,19:11:52,19:19:37,conditions Sandstorms,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,21
0x77b6 ,HYDRES19DEL01 ,20,4.6,17.458998,78.500366,17.568998,78.610366,16-03-2022,17:41:23,17:53:53,conditions Stormy,Medium ,2,Meal ,motorcycle ,1,No ,Metropolitian ,21
0xaad4 ,MYSRES15DEL03 ,25,4.8,12.352058,76.60665,12.442058,76.69665,16-03-2022,18:48:57,19:00:29,conditions Cloudy,Medium ,0,Snack ,motorcycle ,2,No ,Metropolitian ,38
0x4223 ,MUMRES09DEL01 ,35,4.8,18.994049,72.825203,19.064049,72.895203,20-03-2022,23:18:54,23:24:14,conditions Sandstorms,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,27
0xb473 ,COIMBRES02DEL03 ,28,4.4,11.022477,76.995667,11.112477,77.085667,18-03-2022,17:14:44,17:29:20,conditions Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,39
0x9f0f ,BANGRES16DEL03 ,21,4.8,13.029198,77.570997,13.059198,77.600997,01-03-2022,19:53:57,20:07:13,conditions Sandstorms,Jam ,2,Snack ,scooter ,0,No ,Urban ,10
0x40b8 ,MYSRES18DEL01 ,37,4.5,12.337928,76.617889,12.447928,76.727889,16-03-2022,22:44:35,22:47:05,conditions Windy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,25
0x3af1 ,RANCHIRES17DEL01 ,38,4.6,23.374878,85.335739,23.414878,85.375739,26-03-2022,12:47:09,13:01:15,conditions Sandstorms,High ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,29
0x77f2 ,JAPRES07DEL02 ,38,5,26.766536,75.837333,26.896536,75.967333,16-03-2022,21:10:38,21:17:53,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,0,No ,Urban ,42
0xd916 ,ALHRES14DEL02 ,23,5,25.459775,81.834841,25.539775,81.914841,14-02-2022,18:14:10,18:27:25,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,31
0x7284 ,PUNERES010DEL01 ,22,4.5,18.539299,73.897902,18.579299,73.937902,24-03-2022,12:50:28,12:56:26,conditions Sunny,High ,2,Drinks ,electric_scooter ,1,No ,Urban ,10
0x78e8 ,CHENRES20DEL02 ,26,4.7,12.975996,80.221898,12.995996,80.241898,01-04-2022,8:40:31,8:49:33,conditions Stormy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,10
0x371a ,PUNERES03DEL03 ,23,4.7,18.554382,73.798206,18.644382,73.888206,20-03-2022,20:52:13,20:56:57,conditions Stormy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,24
0x87d7 ,RANCHIRES08DEL03 ,27,4.7,23.353783,85.326967,23.443783,85.416967,04-03-2022,19:58:19,20:11:58,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,0,No ,Urban ,24
0x68eb ,RANCHIRES17DEL01 ,35,4.7,23.374878,85.335739,23.484878,85.445739,23-03-2022,23:20:00,23:34:21,conditions Cloudy,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,27
0x3e2e ,MYSRES010DEL03 ,25,4.9,12.321214,76.621094,12.411214,76.711094,31-03-2022,17:28:55,17:41:22,conditions Sunny,Medium ,2,Snack ,motorcycle ,0,No ,Urban ,11
0xb956 ,MYSRES09DEL01 ,22,4.6,12.323194,76.630583,12.393194,76.700583,25-03-2022,19:04:49,19:17:47,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,20
0x613e ,PUNERES05DEL01 ,35,4.6,18.543626,73.905101,18.583626,73.945101,21-03-2022,15:52:17,16:08:31,conditions Cloudy,Medium ,1,Snack ,scooter ,NaN ,No ,Metropolitian ,19
0x31e7 ,RANCHIRES19DEL01 ,27,4.9,23.333017,85.3172,23.343017,85.3272,01-03-2022,8:41:30,8:53:09,conditions Windy,Low ,2,Drinks ,scooter ,1,No ,Urban ,15
0x19af ,PUNERES010DEL03 ,38,4.9,18.539299,73.897902,18.569299,73.927902,21-03-2022,0:03:29,0:06:10,conditions Windy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,22
0xa122 ,SURRES16DEL01 ,22,4.7,21.160437,72.774209,21.200437,72.814209,03-03-2022,13:34:19,13:47:42,conditions Sandstorms,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,24
0xd38c ,AURGRES18DEL02 ,24,5,19.888716,75.321461,19.938716,75.371461,11-02-2022,23:34:13,23:45:51,conditions Sandstorms,Low ,1,Drinks ,scooter ,NaN ,NaN ,NaN ,10
0xc422 ,LUDHRES05DEL02 ,32,4.8,30.905562,75.832841,30.985562,75.912841,18-02-2022,19:02:49,19:10:49,conditions Sunny,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,29
0xc96c ,KOCRES010DEL03 ,29,4.7,10.035573,76.336958,10.065573,76.366958,13-02-2022,18:45:47,18:57:55,conditions Windy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,28
0xde2b ,KOLRES08DEL02 ,20,4.5,22.53796,88.349843,22.55796,88.369843,15-02-2022,8:21:27,8:39:15,conditions Stormy,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,14
0x22e3 ,HYDRES18DEL03 ,37,4.8,17.450851,78.379347,17.540851,78.469347,06-03-2022,21:53:38,21:58:11,conditions Sandstorms,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,26
0x211c ,PUNERES03DEL03 ,24,4.5,18.554382,73.798206,18.614382,73.858206,13-03-2022,18:42:32,18:58:59,conditions Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,21
0xa649 ,BANGRES03DEL03 ,33,4,12.979166,77.640709,13.009166,77.670709,01-04-2022,17:25:07,17:38:24,conditions Cloudy,Medium ,0,Buffet ,motorcycle ,1,No ,NaN ,34
0x92b1 ,MUMRES02DEL03 ,26,4.6,19.221315,72.862381,19.251315,72.892381,07-03-2022,17:35:52,17:44:04,conditions Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,19
0x4ea6 ,SURRES010DEL01 ,30,4.8,21.17106,72.789292,21.24106,72.859292,08-03-2022,23:14:14,23:18:13,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,28
0x8178 ,COIMBRES06DEL03 ,25,4.3,11.021278,76.995017,11.081278,77.055017,30-03-2022,23:54:28,0:00:15,conditions Sandstorms,Low ,0,Snack ,motorcycle ,0,No ,Urban ,26
0x2ced ,RANCHIRES05DEL01 ,20,4.9,23.355164,85.324097,23.395164,85.364097,28-03-2022,12:14:12,12:23:53,conditions Stormy,High ,0,Snack ,motorcycle ,1,No ,Urban ,20
0x5433 ,HYDRES01DEL01 ,33,4.7,17.410371,78.437225,17.420371,78.447225,03-03-2022,11:46:19,11:51:51,conditions Fog,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,27
0x3520 ,COIMBRES19DEL03 ,30,4.7,11.022298,76.998349,11.082298,77.058349,05-04-2022,18:59:03,19:06:40,conditions Windy,Medium ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,31
0x4e7c ,JAPRES010DEL03 ,26,4.6,26.921411,75.793604,26.951411,75.823604,01-04-2022,20:44:29,20:49:56,conditions Cloudy,Jam ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,29
0xabad ,BANGRES06DEL01 ,34,3.5,12.979096,77.640625,13.089096,77.750625,12-03-2022,17:19:22,17:23:17,conditions Sandstorms,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,38
0x5a1f ,SURRES05DEL01 ,28,4.6,21.175104,72.804342,21.185104,72.814342,28-03-2022,8:23:08,8:30:55,conditions Stormy,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,16
0x7c37 ,JAPRES12DEL03 ,35,4.7,26.902908,75.792934,26.932908,75.822934,19-03-2022,19:37:43,19:44:48,conditions Windy,Jam ,2,Drinks ,scooter ,0,No ,Metropolitian ,28
0x91bd ,INDORES13DEL03 ,29,4.7,22.745049,75.892471,22.805049,75.952471,15-03-2022,22:14:04,22:19:59,conditions Sandstorms,Low ,2,Meal ,motorcycle ,1,No ,Urban ,15
0x36c5 ,MUMRES09DEL01 ,29,4.8,18.994049,72.825203,19.034049,72.865203,07-03-2022,15:44:38,15:51:10,conditions Windy,Medium ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,23
0xc611 ,KNPRES19DEL02 ,28,4.9,26.49095,80.318656,26.62095,80.448656,12-02-2022,18:49:07,18:59:29,conditions Sunny,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,20
0x7635 ,PUNERES01DEL01 ,39,4.1,18.569156,73.774723,18.639156,73.844723,02-03-2022,20:56:43,21:14:15,conditions Windy,Jam ,0,Buffet ,motorcycle ,NaN ,No ,Metropolitian ,37
0x9032 ,RANCHIRES01DEL03 ,33,4.3,23.416792,85.316842,23.506792,85.406842,27-03-2022,23:17:30,23:23:15,conditions Cloudy,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,35
0x9bd8 ,MUMRES20DEL01 ,33,4.6,19.103249,72.846749,19.143249,72.886749,05-04-2022,13:51:22,14:02:45,conditions Stormy,High ,2,Drinks ,motorcycle ,1,No ,Urban ,26
0x6ca8 ,PUNERES06DEL01 ,27,4.2,18.546258,73.904337,18.616258,73.974337,25-03-2022,17:28:09,17:34:57,conditions Fog,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,34
0x59ba ,JAPRES010DEL02 ,24,4.6,26.921411,75.793604,27.001411,75.873604,23-03-2022,23:25:30,23:28:42,conditions Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,20
0xfa8 ,MUMRES20DEL03 ,37,4,19.103249,72.846749,19.163249,72.906749,26-03-2022,23:16:33,23:31:47,conditions Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,25
0xa2f1 ,HYDRES15DEL02 ,33,4.8,17.45971,78.368855,17.53971,78.448855,04-04-2022,21:14:34,21:15:01,conditions Fog,Jam ,0,Snack ,motorcycle ,2,No ,Metropolitian ,47
0x3780 ,SURRES01DEL01 ,29,4.6,21.186438,72.794115,21.296438,72.904115,06-03-2022,19:39:25,19:46:13,conditions Sunny,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,23
0xa64 ,INDORES16DEL02 ,35,4.6,22.744648,75.894377,22.824648,75.974377,29-03-2022,19:44:50,19:50:49,conditions Stormy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,29
0xda73 ,AURGRES19DEL03 ,34,5,19.866969,75.318894,19.926969,75.378894,15-02-2022,20:01:54,20:12:27,conditions Sandstorms,Jam ,2,Buffet ,motorcycle ,1,No ,Urban ,28
0x239f ,MUMRES17DEL02 ,34,3.5,19.121999,72.908493,19.251999,73.038493,20-03-2022,17:24:45,17:39:58,conditions Stormy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,31
0x5222 ,RANCHIRES16DEL02 ,20,4.3,23.371292,85.327872,23.501292,85.457872,04-03-2022,21:15:36,21:23:15,conditions Fog,Jam ,2,Drinks ,scooter ,0,No ,Metropolitian ,41
0x5293 ,JAPRES14DEL01 ,35,4.6,26.88842,75.800689,26.89842,75.810689,05-03-2022,9:54:50,9:55:19,conditions Windy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,27
0x86a8 ,PUNERES12DEL01 ,28,4.6,18.520016,73.830547,18.630016,73.940547,04-03-2022,22:21:50,22:32:47,conditions Fog,Low ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,20
0xb329 ,MUMRES19DEL02 ,37,4.8,19.131141,72.813074,19.26114,72.943074,29-03-2022,18:41:06,18:54:05,conditions Sunny,Medium ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,29
0x9e9c ,VADRES05DEL01 ,36,4.4,22.310526,73.170937,22.420526,73.280937,29-03-2022,22:36:27,22:47:43,conditions Cloudy,Low ,0,Meal ,motorcycle ,2,No ,Metropolitian ,41
0x6712 ,CHENRES02DEL01 ,33,4.8,13.086438,80.220672,13.156439,80.290672,04-04-2022,23:56:13,0:11:19,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,24
0x12f0 ,COIMBRES14DEL01 ,25,4.7,11.003681,76.975525,11.073681,77.045525,12-03-2022,21:20:29,21:20:54,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,32
0x766a ,PUNERES08DEL02 ,20,4.6,18.53408,73.89852,18.66408,74.02852,10-03-2022,0:00:02,0:12:59,conditions Cloudy,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,26
0x9ef2 ,MYSRES12DEL01 ,38,4.8,12.284747,76.625861,12.324747,76.665861,09-03-2022,14:44:59,14:51:03,conditions Fog,High ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,30
0xae89 ,VADRES19DEL03 ,28,4.1,22.311844,73.165081,22.401844,73.255081,20-03-2022,21:45:13,21:56:17,conditions Fog,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,32
0x2701 ,INDORES04DEL01 ,31,4.8,22.753659,75.903365,22.793659,75.943365,03-04-2022,15:58:16,16:00:58,conditions Sandstorms,Medium ,1,Snack ,scooter ,0,No ,Urban ,26
0x1492 ,JAPRES16DEL03 ,30,4.6,26.849596,75.800512,26.879596,75.830512,28-03-2022,19:36:28,19:51:07,conditions Windy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,26
0x17dc ,INDORES08DEL01 ,26,5,22.725748,75.898497,22.795748,75.968497,20-03-2022,19:39:20,19:40:38,conditions Stormy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,20
0x6c40 ,CHENRES20DEL02 ,25,4.6,12.975996,80.221898,12.995996,80.241898,17-03-2022,11:33:24,11:42:40,conditions Sandstorms,High ,2,Buffet ,scooter ,1,No ,Urban ,26
0xad55 ,JAPRES17DEL02 ,20,4.9,26.892312,75.806896,27.022313,75.936896,04-03-2022,23:32:46,23:37:24,conditions Sandstorms,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,11
0x39f2 ,BANGRES12DEL02 ,28,4.7,12.939496,77.625999,12.959496,77.645999,24-03-2022,11:39:18,11:41:34,conditions Fog,High ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,29
0xe24a ,BHPRES18DEL01 ,38,4.8,23.234631,77.401663,23.244631,77.411663,13-02-2022,9:34:18,9:46:55,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,20
0x4610 ,MUMRES14DEL03 ,36,4.6,19.1813,72.836191,19.2713,72.926191,02-04-2022,20:12:07,20:17:30,conditions Sunny,Jam ,0,Snack ,motorcycle ,1,No ,NaN ,27
0x1bd7 ,CHENRES09DEL01 ,21,4.4,13.044694,80.26147,13.154694,80.37147,08-03-2022,21:15:53,21:20:34,conditions Fog,Jam ,1,Snack ,motorcycle ,1,Yes ,Metropolitian ,40
0x124f ,BANGRES11DEL01 ,30,4.7,12.934365,77.616155,12.974365,77.656155,13-03-2022,17:03:43,17:07:54,conditions Cloudy,Medium ,1,Snack ,scooter ,0,No ,Metropolitian ,16
0x5c7f ,RANCHIRES010DEL01 ,33,4.7,23.354422,85.3329,23.464422,85.4429,06-04-2022,22:35:03,22:40:53,conditions Windy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,29
0xc20d ,AGRRES17DEL03 ,24,4.8,27.157772,78.04725,27.187772,78.07725,17-02-2022,21:30:07,21:30:52,conditions Sandstorms,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,12
0xbbac ,MYSRES17DEL02 ,20,4.8,12.326356,76.619103,12.376356,76.669103,17-03-2022,18:26:19,18:35:23,conditions Windy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,26
0xb212 ,BANGRES02DEL02 ,25,4.6,12.970221,77.645396,13.020221,77.695396,24-03-2022,22:35:39,22:45:15,conditions Cloudy,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,21
0x6a2e ,HYDRES05DEL01 ,20,4.8,17.433809,78.386744,17.443809,78.396744,17-03-2022,8:33:59,8:46:00,conditions Cloudy,Low ,0,Snack ,motorcycle ,1,No ,Urban ,17
0xb3b8 ,JAPRES04DEL01 ,27,5,26.902328,75.794257,27.012328,75.904257,08-03-2022,22:19:20,22:29:16,conditions Fog,Low ,1,Meal ,motorcycle ,0,No ,Urban ,24
0x64ac ,COIMBRES14DEL03 ,29,4.6,11.003681,76.975525,11.063681,77.035525,03-04-2022,23:33:16,23:47:29,conditions Fog,Low ,1,Meal ,scooter ,0,No ,Urban ,17
0x6dd9 ,INDORES11DEL02 ,27,4.7,22.751234,75.88949,22.881234,76.01949,10-03-2022,19:21:08,19:25:52,conditions Windy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,26
0x5a8a ,BANGRES03DEL02 ,21,4.8,12.979166,77.640709,13.059166,77.720709,08-03-2022,22:53:18,23:03:24,conditions Fog,Low ,0,Snack ,motorcycle ,0,No ,Urban ,20
0x2bfc ,CHENRES02DEL01 ,32,4.8,13.086438,80.220672,13.196438,80.330672,10-03-2022,19:31:52,19:35:32,conditions Fog,Jam ,0,Snack ,motorcycle ,1,Yes ,Urban ,43
0xd1bd ,KOCRES010DEL02 ,27,4.4,10.035573,76.336958,10.165573,76.466958,12-02-2022,20:35:57,20:47:32,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,37
0x389c ,MUMRES03DEL03 ,26,4.8,19.22384,72.841347,19.25384,72.871347,09-03-2022,22:48:14,22:50:15,conditions Fog,Low ,1,Meal ,motorcycle ,1,No ,Metropolitian ,16
0xfcf ,INDORES08DEL01 ,37,4.4,22.725748,75.898497,22.765747,75.938497,28-03-2022,14:33:10,14:41:39,conditions Fog,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,31
0x557d ,MUMRES07DEL03 ,31,4.6,19.091458,72.827808,19.151458,72.887808,01-03-2022,19:31:48,19:35:44,conditions Stormy,Jam ,2,Snack ,scooter ,0,No ,Metropolitian ,25
0x901a ,MUMRES12DEL03 ,26,4.7,19.207222,72.972281,19.237222,73.002281,17-03-2022,18:00:32,18:13:13,conditions Fog,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,27
0xe091 ,BHPRES13DEL01 ,22,4.6,23.230791,77.43702,23.240791,77.44702,15-02-2022,9:30:17,9:37:21,conditions Cloudy,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,15
0x67ac ,JAPRES05DEL03 ,22,4.9,26.905287,75.794592,26.995287,75.884592,18-03-2022,17:34:19,17:46:33,conditions Cloudy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,34
0xa540 ,HYDRES20DEL01 ,31,4.9,17.483216,78.552111,17.593216,78.662111,02-04-2022,18:31:08,18:46:35,conditions Stormy,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,30
0x5ce0 ,JAPRES14DEL02 ,34,4.6,26.88842,75.800689,26.93842,75.850689,03-04-2022,18:26:24,18:33:12,conditions Fog,Medium ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,18
0x7ec2 ,RANCHIRES04DEL03 ,29,4.6,23.359033,85.325347,23.449033,85.415347,02-04-2022,20:12:01,20:26:03,conditions Stormy,Jam ,2,Drinks ,motorcycle ,0,No ,Urban ,20
0x30a4 ,VADRES01DEL01 ,37,5,22.307898,73.167788,22.417898,73.277788,02-04-2022,21:14:38,21:16:25,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,39
0x235d ,RANCHIRES04DEL02 ,28,4.6,23.359033,85.325347,23.409033,85.375347,01-03-2022,20:40:19,20:41:27,conditions Windy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,28
0x3527 ,COIMBRES18DEL01 ,36,4.2,11.02091,76.940432,11.13091,77.050432,27-03-2022,23:59:12,0:04:37,conditions Fog,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,35
0x81a6 ,SURRES03DEL02 ,33,4.7,21.186884,72.793616,21.236884,72.843616,30-03-2022,18:56:00,19:05:05,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,27
0x8f99 ,COIMBRES09DEL02 ,27,4.7,11.008638,76.984311,11.028638,77.004311,05-04-2022,9:27:58,9:33:54,conditions Fog,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,22
0xb092 ,SURRES13DEL02 ,25,4.6,21.170096,72.789122,21.250096,72.869122,27-03-2022,20:39:09,20:41:00,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Urban ,24
0x1780 ,VADRES010DEL01 ,28,4.8,22.310329,73.169083,22.320329,73.179083,05-04-2022,11:20:13,11:34:40,conditions Sandstorms,High ,1,Buffet ,scooter ,0,No ,Metropolitian ,22
0xd2b ,COIMBRES06DEL02 ,21,4.6,11.021278,76.995017,11.151278,77.125017,31-03-2022,21:00:02,21:08:10,conditions Windy,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,29
0x902e ,COIMBRES010DEL01 ,21,4.7,11.003008,76.97544,11.013008,76.98544,13-03-2022,10:38:32,10:50:04,conditions Stormy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,16
0x4345 ,BANGRES010DEL01 ,21,4.6,12.933298,77.614293,13.043298,77.724293,06-04-2022,18:03:22,18:14:38,conditions Cloudy,Medium ,2,Meal ,scooter ,0,No ,Metropolitian ,36
0x6538 ,VADRES010DEL03 ,36,4.4,22.310329,73.169083,22.340329,73.199083,19-03-2022,19:22:46,19:26:44,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,0,No ,Semi-Urban ,48
0x3b0d ,VADRES010DEL03 ,37,4.2,22.310329,73.169083,22.340329,73.199083,11-03-2022,17:53:40,18:06:48,conditions Windy,Medium ,1,Buffet ,scooter ,0,No ,Metropolitian ,31
0xad5e ,CHENRES19DEL02 ,33,4.5,12.986047,80.218114,13.116047,80.348114,02-04-2022,17:49:21,17:57:30,conditions Stormy,Medium ,2,Snack ,motorcycle ,1,No ,Metropolitian ,26
0xc5e4 ,AURGRES08DEL01 ,20,4.7,19.876428,75.364792,19.916428,75.404792,17-02-2022,13:47:04,13:55:33,conditions Fog,High ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,26
0xdcb9 ,AGRRES04DEL01 ,25,4.8,27.195928,77.998092,27.265928,78.068092,16-02-2022,19:03:28,19:08:55,conditions Windy,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,24
0x29d4 ,MUMRES15DEL01 ,24,4.7,19.176269,72.836721,19.216269,72.876721,01-03-2022,12:44:25,12:46:11,conditions Stormy,High ,1,Buffet ,motorcycle ,1,No ,Urban ,10
0x2e70 ,RANCHIRES11DEL02 ,27,4.2,23.359194,85.325447,23.379194,85.345447,13-03-2022,9:57:40,10:02:08,conditions Sandstorms,Low ,0,Snack ,motorcycle ,1,No ,Urban ,28
0xaa85 ,MYSRES07DEL02 ,27,4.8,12.325461,76.632278,12.375461,76.682278,17-03-2022,0:03:58,0:16:36,conditions Sunny,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,21
0x335c ,CHENRES09DEL02 ,31,4.4,13.044694,80.26147,13.124694,80.34147,10-03-2022,18:57:11,19:06:50,conditions Fog,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,38
0x3011 ,JAPRES07DEL03 ,23,5,26.766536,75.837333,26.796536,75.867333,03-04-2022,18:29:42,18:38:25,conditions Windy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,14
0x236b ,BANGRES13DEL01 ,20,2.7,12.935662,77.61413,13.005662,77.68413,20-03-2022,23:30:08,23:38:07,conditions Sunny,Low ,1,Meal ,motorcycle ,1,No ,Metropolitian ,40
0x78b2 ,VADRES19DEL02 ,34,4.7,22.311844,73.165081,22.361844,73.215081,13-03-2022,21:28:22,21:34:04,conditions Fog,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,39
0xa5f2 ,VADRES010DEL03 ,28,4.9,22.310329,73.169083,22.400329,73.259083,06-04-2022,22:33:15,22:47:48,conditions Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,22
0x76bb ,RANCHIRES16DEL01 ,27,4.7,23.371292,85.327872,23.381292,85.337872,13-03-2022,9:22:49,9:35:37,conditions Fog,Low ,2,Meal ,scooter ,1,No ,Urban ,14
